student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S3469,20,Male,80.46,61.18,55,47,94,87,96,54,71,76,2,10,6,4,8,3,Creative,Web,Creative,0,3,No,Web,Frontend Developer
S3470,20,Female,78.56,75.18,94,74,49,77,79,73,63,78,1,8,1,5,10,4,Technical,Security,Logical,3,3,Yes,DBMS,Security Analyst Trainee
S3471,19,Male,74.81,82.48,35,38,57,37,62,84,94,99,4,2,2,5,1,9,Technical,Cloud,Logical,2,7,Yes,DBMS,Junior DevOps Engineer
S3472,20,Male,79.49,59.24,66,93,54,73,89,71,94,97,7,5,2,4,2,1,Technical,Web,Analytical,3,5,No,Python,Quality Assurance Tester
S3473,21,Female,90.5,78.4,96,73,47,72,60,35,87,71,7,5,7,3,7,7,Technical,Web,Analytical,1,3,Yes,Python,Quality Assurance Tester
S3474,17,Male,86.56,71.43,82,88,54,74,73,54,83,76,2,1,5,2,4,3,Technical,AI-ML,Logical,2,0,Yes,Python,AI/ML Engineer Trainee
S3475,19,Male,88.76,76.67,67,72,79,87,91,36,79,66,1,10,3,7,6,4,Creative,Web,Creative,2,2,No,Web,UI/UX Designer
S3476,21,Female,79.78,75.21,64,91,81,90,59,80,67,82,10,1,3,2,1,3,Technical,Web,Logical,2,5,Yes,Python,Junior Web Developer
S3477,20,Female,84.68,98.71,93,78,53,97,58,37,95,83,10,2,4,1,6,4,Technical,Web,Logical,4,5,Yes,Python,Junior Web Developer
S3478,19,Male,84.25,74.24,99,96,85,84,90,45,43,87,10,4,3,3,7,6,Technical,Web,Logical,1,2,No,Python,Backend Developer
S3479,18,Female,77.04,88.13,65,50,74,75,83,67,91,55,2,10,4,5,3,6,Creative,Web,Creative,0,0,No,Web,Frontend Developer
S3480,17,Female,80.25,74.13,80,99,70,100,78,36,60,98,10,4,3,4,3,3,Technical,Web,Logical,2,1,Yes,Web,Full Stack Developer
S3481,18,Other,75.3,79.23,88,70,49,93,55,35,64,80,6,3,4,4,8,10,Technical,Cloud,Logical,3,3,No,DBMS,Junior DevOps Engineer
S3482,17,Male,78.59,84.56,65,73,84,71,85,87,89,84,6,4,5,6,3,3,Management,Data,Leader,0,3,No,Statistics,Junior Business Analyst
S3483,18,Male,76.47,66.01,65,61,65,85,83,58,82,78,6,10,3,2,2,4,Creative,Web,Creative,5,5,No,Web,Frontend Developer
S3484,19,Female,60.45,59.76,79,53,55,38,37,40,71,91,1,1,4,3,2,1,Technical,AI-ML,Logical,1,0,Yes,Python,Junior ML Engineer
S3485,20,Female,81.57,87.02,100,73,44,87,89,84,75,96,5,2,10,3,3,3,Technical,Data,Logical,3,3,Yes,DBMS,Database Administrator
S3486,18,Male,70.72,55.37,90,100,82,97,63,35,57,72,10,5,7,4,3,3,Technical,Web,Logical,2,2,No,DBMS,Full Stack Developer
S3487,20,Female,80.03,85.68,93,87,52,91,62,37,66,88,2,4,7,6,10,8,Technical,Security,Logical,0,1,No,DBMS,Security Analyst Trainee
S3488,20,Male,61.97,81.17,98,67,85,73,62,65,92,89,10,3,4,4,2,7,Technical,Web,Logical,2,4,No,Web,Full Stack Developer
S3489,20,Male,78.84,56.42,72,100,60,87,87,37,89,95,1,3,9,4,7,4,Technical,AI-ML,Logical,1,7,Yes,Python,AI/ML Engineer Trainee
S3490,22,Female,80.13,93.3,98,84,88,93,43,58,62,74,1,1,2,1,2,9,Technical,Cloud,Logical,2,2,No,DBMS,Junior DevOps Engineer
S3491,21,Male,70.53,85.51,80,84,57,82,86,58,89,80,10,3,4,3,3,5,Technical,Web,Logical,2,7,Yes,Web,Full Stack Developer
S3492,22,Female,96.48,94.18,66,79,83,90,76,77,81,88,1,1,10,1,4,1,Analytical,AI-ML,Analytical,4,3,No,Statistics,Junior Data Scientist
S3493,21,Male,85.72,88.41,97,73,92,97,43,72,76,93,3,1,5,2,1,10,Technical,Cloud,Logical,2,5,Yes,Python,Cloud Operations Engineer
S3494,19,Other,79.97,79.9,88,77,41,77,45,50,55,89,10,1,2,2,5,3,Technical,Web,Analytical,2,2,No,Web,Quality Assurance Tester
S3495,21,Female,70.7,75.48,66,93,72,86,78,62,57,72,10,4,7,7,1,3,Technical,Web,Logical,5,3,Yes,DBMS,Full Stack Developer
S3496,19,Female,70.14,74.07,90,91,43,82,52,35,64,67,4,1,5,8,5,10,Technical,Cloud,Logical,3,6,No,Python,Junior DevOps Engineer
S3497,20,Male,72.56,66.43,73,47,72,62,58,73,87,64,6,1,9,10,5,3,Management,Data,Leader,3,2,No,DBMS,Junior Business Analyst
S3498,20,Other,83.6,72.02,44,69,88,82,74,63,70,55,1,5,5,8,3,2,Management,Data,Leader,1,4,No,DBMS,Junior Business Analyst
S3499,19,Male,83.66,81.95,77,77,47,76,35,41,77,80,5,3,7,5,4,3,Technical,AI-ML,Logical,3,3,No,Math,AI/ML Engineer Trainee
S3500,20,Female,72.26,69.78,52,64,93,66,46,36,55,96,1,5,2,1,3,5,Analytical,AI-ML,Analytical,0,3,No,Statistics,Junior Data Scientist
S3501,18,Female,74.95,71.12,74,94,60,95,40,36,93,86,10,3,5,1,3,4,Technical,AI-ML,Logical,1,2,No,Python,Junior ML Engineer
S3502,20,Female,70.68,91.07,89,98,57,78,80,47,90,86,7,2,3,6,10,1,Technical,Security,Logical,6,6,Yes,DBMS,Security Analyst Trainee
S3503,19,Male,82.09,67.47,61,88,87,96,67,37,88,81,10,3,1,8,4,1,Technical,Web,Logical,3,3,No,Python,Backend Developer
S3504,17,Male,73.13,75.97,67,83,68,89,76,42,82,76,7,3,10,5,7,5,Analytical,AI-ML,Analytical,0,5,Yes,Math,Junior Data Scientist
S3505,17,Male,66.99,80.62,50,63,67,67,69,61,91,72,4,1,5,1,2,2,Technical,Security,Analytical,0,6,Yes,Statistics,Quality Assurance Tester
S3506,19,Male,86.16,91.4,88,94,80,90,79,65,77,96,6,5,1,5,7,10,Technical,Cloud,Logical,2,6,No,DBMS,Cloud Operations Engineer
S3507,18,Female,90.96,67.93,77,68,62,86,35,79,62,66,2,3,3,2,3,10,Technical,Cloud,Logical,2,0,No,DBMS,Cloud Operations Engineer
S3508,20,Male,77.7,99.0,95,66,58,87,66,35,62,95,7,4,10,1,2,1,Analytical,Data,Analytical,0,5,Yes,Statistics,Associate Data Analyst
S3509,19,Male,71.03,65.31,55,94,57,68,71,49,56,79,8,2,4,5,1,2,Technical,Web,Analytical,3,4,No,Web,Quality Assurance Tester
S3510,22,Male,77.95,87.24,67,56,60,50,76,47,84,76,10,4,4,1,1,1,Technical,Web,Logical,4,7,Yes,Python,Junior Web Developer
S3511,17,Male,77.69,73.09,58,84,73,68,79,62,77,90,7,1,8,1,1,5,Technical,AI-ML,Logical,3,5,No,Web,AI/ML Engineer Trainee
S3512,18,Female,70.9,79.38,89,100,83,95,83,49,56,81,9,1,7,6,3,5,Technical,AI-ML,Logical,2,6,Yes,Python,Junior ML Engineer
S3513,21,Male,63.48,71.37,82,100,86,90,62,73,85,87,3,1,6,1,3,4,Technical,AI-ML,Logical,3,3,No,Python,AI/ML Engineer Trainee
S3514,21,Female,75.33,75.55,60,83,82,77,51,65,77,65,3,4,9,1,4,6,Analytical,AI-ML,Analytical,4,3,Yes,Math,Junior Data Scientist
S3515,19,Male,85.05,71.66,75,52,63,66,81,74,100,77,3,7,5,6,6,2,Analytical,AI-ML,Analytical,1,1,No,Math,Junior Data Scientist
S3516,23,Male,90.54,84.46,86,43,70,52,79,66,76,96,4,3,10,1,4,1,Analytical,Data,Analytical,2,2,No,Statistics,Associate Data Analyst
S3517,19,Male,88.26,57.91,90,81,69,88,54,58,100,73,10,8,4,1,7,2,Technical,Web,Logical,0,1,Yes,DBMS,Backend Developer
S3518,18,Male,73.14,82.37,81,75,44,93,56,60,81,74,9,2,5,5,2,1,Technical,Web,Analytical,2,8,Yes,Web,Quality Assurance Tester
S3519,19,Male,80.02,69.17,79,94,84,58,79,38,98,81,9,1,4,5,2,1,Technical,Web,Analytical,5,4,Yes,Python,Quality Assurance Tester
S3520,19,Male,80.41,78.64,69,93,62,70,65,65,81,100,7,4,4,5,7,5,Technical,Web,Analytical,1,0,No,Web,Quality Assurance Tester
S3521,19,Female,76.02,74.83,100,63,95,73,86,69,96,93,1,4,4,7,4,10,Technical,Cloud,Logical,7,1,No,Python,Junior DevOps Engineer
S3522,20,Male,74.49,72.44,58,68,81,52,78,80,80,87,5,4,5,1,1,6,Management,Cloud,Leader,1,3,No,DBMS,Junior Business Analyst
S3523,21,Male,76.23,60.59,60,45,90,76,100,45,60,73,1,10,3,7,5,3,Creative,Web,Creative,2,2,No,Web,Frontend Developer
S3524,19,Other,88.73,81.11,92,93,86,72,40,58,53,71,10,3,2,7,1,1,Technical,AI-ML,Logical,2,3,No,Python,Junior ML Engineer
S3525,21,Female,77.01,58.49,87,86,65,92,58,61,77,95,3,5,7,3,5,3,Technical,AI-ML,Logical,1,3,No,Math,AI/ML Engineer Trainee
S3526,20,Female,94.11,76.13,78,71,39,75,66,51,46,85,5,3,4,2,4,5,Technical,AI-ML,Logical,1,4,No,Python,Junior ML Engineer
S3527,20,Male,80.68,88.19,84,81,58,79,63,38,87,76,10,5,2,3,1,3,Technical,AI-ML,Logical,1,5,No,Math,Junior ML Engineer
S3528,19,Female,88.46,83.74,70,91,65,74,86,42,87,72,1,7,3,4,4,10,Technical,Cloud,Logical,4,1,No,DBMS,Junior DevOps Engineer
S3529,21,Male,69.71,79.48,79,80,55,96,52,65,100,95,7,2,3,3,3,10,Technical,Cloud,Logical,1,9,Yes,DBMS,Cloud Operations Engineer
S3530,21,Female,82.47,81.13,61,61,87,53,63,39,59,97,3,4,3,5,8,7,Analytical,AI-ML,Analytical,2,4,Yes,DBMS,Junior Data Scientist
S3531,19,Female,79.87,87.17,82,79,49,89,60,53,67,81,10,1,1,4,2,8,Technical,Web,Logical,1,1,No,Python,Junior Web Developer
S3532,19,Female,80.1,76.62,68,49,94,91,87,68,71,66,1,10,3,6,4,2,Creative,Web,Creative,3,5,No,Web,UI/UX Designer
S3533,18,Female,88.46,81.63,74,78,52,94,60,47,48,76,10,7,6,5,3,4,Technical,AI-ML,Logical,1,4,No,Python,Junior ML Engineer
S3534,18,Female,80.72,79.1,81,79,47,77,90,70,50,67,1,7,1,5,10,4,Technical,Security,Logical,2,6,Yes,DBMS,Security Analyst Trainee
S3535,20,Female,60.98,70.92,72,60,76,48,38,90,84,92,1,7,8,4,3,8,Management,Cloud,Leader,0,2,Yes,Math,Junior Business Analyst
S3536,23,Male,79.01,89.03,46,52,66,81,100,60,76,79,6,10,1,3,6,5,Creative,Web,Creative,0,2,No,Web,UI/UX Designer
S3537,23,Female,76.72,77.75,77,90,75,93,50,77,63,69,3,1,10,3,5,5,Technical,Data,Logical,1,8,Yes,DBMS,Database Administrator
S3538,18,Male,81.19,72.87,73,88,72,62,74,35,70,70,9,3,3,6,6,5,Technical,Web,Analytical,4,2,No,Python,Quality Assurance Tester
S3539,17,Male,80.07,97.1,79,55,83,73,53,87,68,68,5,3,6,9,4,1,Management,Data,Leader,2,1,Yes,Statistics,Junior Business Analyst
S3540,17,Female,69.38,65.22,63,62,47,58,66,59,84,73,7,5,4,5,3,7,Technical,Web,Analytical,1,3,No,Web,Quality Assurance Tester
S3541,18,Female,79.02,56.63,62,100,86,72,60,49,61,97,7,2,3,5,4,1,Technical,AI-ML,Logical,4,4,No,Python,Junior ML Engineer
S3542,20,Female,85.79,78.52,48,80,60,60,99,35,57,84,6,10,8,4,6,3,Creative,Web,Creative,3,7,Yes,Web,Frontend Developer
S3543,19,Male,98.94,95.23,83,69,64,89,52,64,92,80,1,2,1,7,1,10,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S3544,20,Male,73.06,57.85,90,90,86,80,60,84,49,91,3,4,1,2,10,6,Technical,Security,Logical,2,5,No,DBMS,Security Analyst Trainee
S3545,20,Male,76.53,70.91,64,69,58,61,99,62,73,70,2,10,1,6,2,1,Creative,Web,Creative,0,2,No,Web,Frontend Developer
S3546,20,Male,80.1,67.62,79,87,87,77,58,56,82,70,10,5,1,3,5,1,Technical,Web,Logical,3,7,Yes,Web,Junior Web Developer
S3547,17,Female,70.77,86.37,72,100,70,93,47,84,58,94,10,5,2,3,5,3,Technical,AI-ML,Logical,0,2,No,Python,Junior ML Engineer
S3548,17,Male,79.52,83.55,76,67,41,65,96,44,58,67,1,10,3,1,4,5,Creative,Web,Creative,6,6,Yes,Web,UI/UX Designer
S3549,18,Female,84.21,75.07,66,79,64,62,94,35,76,93,7,8,1,3,1,5,Creative,Web,Creative,2,2,Yes,Web,UI/UX Designer
S3550,18,Male,83.02,87.3,67,40,87,52,40,76,59,87,3,4,4,5,6,4,Technical,Security,Logical,4,4,Yes,Web,Security Analyst Trainee
S3551,19,Male,91.11,81.74,66,100,71,100,83,62,74,65,5,3,1,4,1,1,Technical,AI-ML,Logical,4,9,Yes,Math,Junior ML Engineer
S3552,21,Male,87.07,94.5,79,80,56,99,64,58,72,92,4,3,3,3,5,10,Technical,Cloud,Logical,2,1,No,DBMS,Junior DevOps Engineer
S3553,22,Female,89.74,95.35,67,77,54,72,78,50,77,83,1,7,4,7,10,7,Technical,Security,Logical,2,6,Yes,DBMS,Security Analyst Trainee
S3554,22,Male,82.99,83.2,78,95,89,81,35,61,54,100,10,4,4,2,1,7,Technical,Web,Logical,0,3,No,Python,Full Stack Developer
S3555,20,Female,89.75,78.96,91,65,48,84,67,41,59,82,6,3,3,2,1,6,Technical,AI-ML,Logical,2,2,No,Python,Junior ML Engineer
S3556,24,Female,67.42,63.6,74,88,79,97,56,53,72,65,4,2,8,1,5,3,Technical,AI-ML,Logical,2,1,No,Math,AI/ML Engineer Trainee
S3557,17,Female,73.19,77.28,62,79,70,71,58,40,76,75,9,3,4,1,1,4,Technical,Web,Analytical,0,2,Yes,Web,Quality Assurance Tester
S3558,19,Male,79.09,76.95,58,77,66,64,76,70,86,74,4,1,10,7,4,4,Analytical,Data,Analytical,1,6,Yes,DBMS,Associate Data Analyst
S3559,21,Female,83.43,69.1,73,100,82,88,63,60,67,75,3,5,1,6,4,10,Technical,Cloud,Logical,3,5,Yes,Python,Junior DevOps Engineer
S3560,17,Male,82.92,89.98,92,69,57,100,58,73,62,75,10,4,3,3,1,1,Technical,Web,Logical,3,4,Yes,Python,Backend Developer
S3561,23,Male,74.34,81.55,74,75,62,63,81,52,94,73,2,3,3,4,6,2,Technical,Security,Logical,5,2,No,Python,Security Analyst Trainee
S3562,22,Female,68.26,73.22,68,85,75,72,48,52,79,74,4,1,10,3,7,8,Analytical,AI-ML,Analytical,2,5,Yes,Math,Junior Data Scientist
S3563,23,Male,83.75,65.57,65,49,78,68,51,73,72,80,4,5,7,1,4,4,Analytical,AI-ML,Analytical,2,3,No,Web,Associate Data Analyst
S3564,17,Female,72.48,79.3,65,69,90,70,53,52,93,89,7,2,7,5,10,2,Technical,Security,Logical,2,0,Yes,DBMS,Security Analyst Trainee
S3565,20,Female,68.43,73.31,72,75,90,86,66,79,75,89,10,1,7,1,1,7,Technical,Web,Logical,3,3,No,Python,Junior Web Developer
S3566,18,Female,66.2,82.64,84,97,61,80,43,46,55,98,8,4,1,4,1,1,Technical,AI-ML,Logical,0,3,No,Python,Junior ML Engineer
S3567,20,Male,83.49,95.92,77,75,46,69,82,53,89,85,2,10,2,7,4,1,Creative,Web,Creative,5,7,Yes,Web,Frontend Developer
S3568,18,Male,92.92,72.92,70,71,41,92,41,57,69,100,8,4,3,4,3,10,Technical,Cloud,Logical,2,3,No,Python,Junior DevOps Engineer
S3569,19,Male,81.66,99.0,80,88,51,95,35,35,58,96,4,8,6,3,3,10,Technical,Cloud,Logical,4,1,Yes,DBMS,Cloud Operations Engineer
S3570,18,Female,82.28,94.11,67,89,64,88,50,71,47,79,10,3,6,1,1,7,Technical,Web,Logical,2,4,No,Python,Full Stack Developer
S3571,18,Male,87.66,77.3,54,59,95,68,93,65,57,52,5,10,2,5,7,8,Creative,Web,Creative,1,1,No,Web,Frontend Developer
S3572,19,Male,80.35,61.45,60,54,46,64,63,50,48,93,3,4,10,3,1,5,Analytical,AI-ML,Analytical,0,4,No,Math,Junior Data Scientist
S3573,22,Female,68.26,80.81,55,82,88,56,66,93,87,92,5,5,7,9,5,1,Management,Data,Leader,2,4,No,DBMS,Junior Business Analyst
S3574,19,Male,75.64,75.27,98,92,89,100,51,75,79,100,5,4,4,1,1,3,Technical,AI-ML,Logical,1,0,No,Math,Junior ML Engineer
S3575,21,Other,71.61,83.38,75,91,92,77,66,35,59,65,10,4,5,5,1,5,Technical,Web,Logical,3,0,No,DBMS,Full Stack Developer
S3576,20,Female,71.69,76.98,47,69,80,47,82,35,79,77,4,7,8,4,7,3,Creative,Web,Creative,3,0,No,Statistics,UI/UX Designer
S3577,17,Male,76.35,77.12,93,69,65,92,74,58,53,81,5,2,1,3,6,10,Technical,Cloud,Logical,5,0,Yes,DBMS,Cloud Operations Engineer
S3578,19,Female,76.39,62.32,66,56,68,79,71,85,61,68,3,4,10,8,3,1,Management,Data,Leader,2,3,Yes,DBMS,Junior Business Analyst
S3579,21,Male,86.98,86.39,78,48,70,86,79,58,97,74,2,7,9,3,3,2,Analytical,AI-ML,Analytical,3,3,No,Math,Junior Data Scientist
S3580,20,Female,88.82,83.48,62,59,59,64,87,54,98,78,1,10,2,3,2,1,Creative,Web,Creative,0,2,No,Web,Frontend Developer
S3581,18,Female,71.83,68.37,53,59,76,74,83,41,75,93,3,5,5,1,3,6,Analytical,AI-ML,Analytical,4,1,No,Statistics,Junior Data Scientist
S3582,18,Male,83.07,71.91,100,69,100,88,50,66,94,93,10,1,1,6,5,7,Technical,AI-ML,Logical,1,4,Yes,Python,Junior ML Engineer
S3583,19,Female,81.6,86.59,89,93,52,80,57,53,81,78,8,1,2,6,4,3,Technical,Web,Analytical,3,2,No,Web,Quality Assurance Tester
S3584,19,Male,85.04,73.12,61,92,96,99,52,35,82,76,10,1,2,7,6,3,Technical,Web,Logical,3,1,No,Python,Backend Developer
S3585,20,Male,77.34,79.42,77,65,57,86,53,71,77,89,3,2,10,1,4,3,Analytical,Data,Analytical,2,1,Yes,Statistics,Associate Data Analyst
S3586,21,Female,82.95,81.67,82,89,85,73,80,58,85,86,7,6,2,1,3,1,Technical,AI-ML,Logical,0,5,Yes,Math,Junior ML Engineer
S3587,20,Male,68.49,86.04,63,79,76,100,35,66,91,99,3,6,10,8,4,1,Technical,AI-ML,Logical,0,4,No,Math,AI/ML Engineer Trainee
S3588,19,Female,73.8,94.98,74,66,50,91,45,35,58,71,10,3,1,4,5,5,Technical,Web,Logical,2,3,Yes,DBMS,Backend Developer
S3589,21,Female,67.31,90.15,88,90,85,69,62,41,63,97,10,4,1,1,5,8,Technical,Web,Logical,1,5,Yes,Python,Junior Web Developer
S3590,18,Male,84.66,70.86,77,51,88,97,47,86,60,90,5,2,6,10,3,1,Management,Data,Leader,4,3,No,Statistics,Junior Business Analyst
S3591,18,Female,89.27,84.16,76,87,94,87,76,48,65,95,10,4,4,4,5,2,Technical,AI-ML,Logical,1,4,No,Math,Junior ML Engineer
S3592,20,Female,87.88,69.22,63,70,66,91,75,62,88,86,10,3,5,7,1,4,Technical,Web,Logical,2,3,No,Web,Junior Web Developer
S3593,19,Male,81.84,75.8,94,91,78,96,63,67,83,87,9,1,3,8,8,8,Technical,AI-ML,Logical,2,2,No,Math,Junior ML Engineer
S3594,20,Female,82.44,67.18,53,64,78,53,95,56,85,81,7,3,4,5,4,1,Creative,Web,Creative,2,3,No,DBMS,Frontend Developer
S3595,19,Other,75.16,78.15,56,69,55,73,67,56,76,87,7,3,6,3,10,2,Technical,Security,Logical,1,4,No,DBMS,Security Analyst Trainee
S3596,17,Male,62.91,76.37,90,84,63,79,63,54,72,80,3,1,3,4,10,4,Technical,Security,Logical,1,7,Yes,DBMS,Security Analyst Trainee
S3597,19,Male,60.73,93.75,69,62,81,89,40,35,91,91,3,7,1,6,10,5,Technical,Security,Logical,4,1,Yes,DBMS,Security Analyst Trainee
S3598,18,Female,67.69,71.42,99,72,93,76,68,62,60,80,4,3,1,1,1,10,Technical,Cloud,Logical,1,5,No,Python,Cloud Operations Engineer
S3599,22,Other,53.05,82.9,48,66,90,55,72,48,75,79,6,1,1,5,7,8,Technical,Web,Logical,2,2,No,Statistics,Backend Developer
S3600,23,Female,91.26,73.84,85,88,71,92,87,68,68,93,4,4,10,5,1,4,Technical,Data,Logical,3,4,No,DBMS,Database Administrator
S3601,19,Female,87.4,81.77,88,58,74,62,91,83,97,86,5,9,1,4,3,7,Creative,Web,Creative,1,3,Yes,Web,UI/UX Designer
S3602,20,Female,70.45,76.39,75,75,61,100,45,35,73,87,10,7,8,5,6,2,Technical,Web,Logical,1,4,No,Python,Full Stack Developer
S3603,20,Female,88.91,85.54,68,70,86,56,56,81,92,81,5,3,6,10,4,5,Management,Data,Leader,1,7,Yes,DBMS,Junior Business Analyst
S3604,20,Female,58.89,74.83,77,100,83,94,83,35,81,100,10,5,2,2,4,5,Technical,Web,Logical,1,4,Yes,Python,Junior Web Developer
S3605,17,Male,75.88,87.8,92,81,62,61,64,35,83,86,8,5,5,1,1,5,Technical,Web,Analytical,0,1,Yes,Python,Quality Assurance Tester
S3606,18,Female,95.15,78.68,88,81,64,100,77,35,65,100,2,1,4,4,10,3,Technical,Security,Logical,4,5,Yes,DBMS,Security Analyst Trainee
S3607,19,Female,99.0,78.51,86,84,84,76,45,38,50,90,2,1,6,5,1,3,Technical,AI-ML,Logical,1,1,No,Math,AI/ML Engineer Trainee
S3608,19,Female,83.58,93.32,100,93,90,100,75,69,63,88,6,8,10,1,5,2,Technical,AI-ML,Logical,1,0,Yes,Math,AI/ML Engineer Trainee
S3609,20,Male,75.73,64.79,64,94,50,58,59,51,51,84,7,3,5,8,1,1,Technical,Web,Analytical,3,2,No,Web,Quality Assurance Tester
S3610,22,Male,86.2,82.6,96,90,67,87,77,36,88,71,4,3,4,6,1,10,Technical,Cloud,Logical,2,1,No,Python,Cloud Operations Engineer
S3611,20,Female,94.38,59.96,63,92,43,93,85,37,72,95,8,4,4,1,10,5,Technical,Security,Logical,2,5,No,DBMS,Security Analyst Trainee
S3612,22,Male,92.63,97.61,69,75,70,93,44,49,58,73,1,2,2,2,1,10,Technical,Cloud,Logical,2,3,No,DBMS,Junior DevOps Engineer
S3613,23,Other,92.31,82.7,97,99,70,87,48,86,56,81,10,6,1,5,3,1,Technical,Web,Logical,5,6,Yes,DBMS,Backend Developer
S3614,20,Male,77.34,65.96,56,50,89,65,86,69,91,50,6,10,5,3,4,4,Creative,Web,Creative,2,0,No,Web,UI/UX Designer
S3615,18,Male,88.4,68.97,72,85,55,74,62,52,100,81,10,2,5,1,2,1,Technical,Web,Logical,6,2,No,Web,Junior Web Developer
S3616,19,Male,89.36,50.87,97,88,74,81,43,67,100,68,10,5,1,3,5,1,Technical,Web,Logical,2,1,Yes,DBMS,Full Stack Developer
S3617,22,Female,80.9,88.48,76,97,74,84,66,35,63,94,8,3,10,2,6,1,Technical,Data,Logical,2,1,No,DBMS,Database Administrator
S3618,21,Female,79.81,69.91,61,63,83,76,35,81,95,82,8,5,8,6,5,3,Analytical,AI-ML,Analytical,2,0,No,Python,Junior Data Scientist
S3619,17,Other,76.38,93.16,90,100,88,99,41,69,100,83,10,1,4,3,2,4,Technical,Web,Logical,3,7,Yes,Python,Full Stack Developer
S3620,20,Male,72.94,81.21,71,94,80,73,65,56,62,81,1,6,10,3,5,6,Technical,Data,Logical,4,3,No,DBMS,Database Administrator
S3621,20,Female,63.2,71.69,73,67,89,74,46,38,71,82,1,2,3,6,9,5,Technical,Security,Logical,4,4,Yes,DBMS,Security Analyst Trainee
S3622,18,Female,77.65,97.96,84,98,78,97,35,56,75,81,3,3,10,6,1,1,Technical,Data,Logical,1,3,No,DBMS,Database Administrator
S3623,17,Male,82.6,66.9,73,57,91,89,66,65,79,53,5,4,4,8,3,4,Management,Data,Leader,3,5,Yes,DBMS,Junior Business Analyst
S3624,21,Female,87.25,82.55,86,94,89,92,68,68,60,87,1,4,8,2,3,10,Technical,Cloud,Logical,5,7,Yes,Python,Cloud Operations Engineer
S3625,19,Female,62.98,70.49,96,62,75,85,84,73,51,85,2,1,9,8,7,6,Analytical,AI-ML,Analytical,0,4,No,Math,Junior Data Scientist
S3626,23,Male,69.2,71.18,44,63,69,74,87,63,71,66,5,10,1,5,1,6,Creative,Web,Creative,0,1,Yes,Web,UI/UX Designer
S3627,18,Male,80.47,96.04,83,77,64,92,63,67,70,84,9,7,3,7,1,1,Technical,Web,Logical,2,6,Yes,Python,Backend Developer
S3628,21,Female,82.51,54.57,65,100,94,100,81,79,69,92,10,2,1,1,4,4,Technical,AI-ML,Logical,2,6,Yes,Python,Junior ML Engineer
S3629,18,Female,79.81,96.03,51,51,59,84,80,38,76,79,1,10,1,6,3,1,Creative,Web,Creative,2,1,No,Web,Frontend Developer
S3630,21,Male,85.14,74.74,82,72,94,82,78,74,83,93,10,7,1,4,5,5,Technical,Web,Logical,0,0,No,DBMS,Full Stack Developer
S3631,20,Female,82.69,82.49,39,69,77,61,38,91,94,71,3,5,6,10,8,3,Management,Data,Leader,1,6,Yes,Statistics,Junior Business Analyst
S3632,21,Female,93.11,75.55,73,55,76,74,63,82,68,47,5,3,7,9,3,4,Management,Data,Leader,1,0,Yes,Statistics,Junior Business Analyst
S3633,20,Female,81.38,89.2,53,57,74,55,94,55,78,57,4,10,2,2,3,1,Creative,Web,Creative,5,2,Yes,Python,UI/UX Designer
S3634,18,Female,87.45,83.49,91,97,84,94,35,75,59,81,5,5,7,1,3,10,Technical,Cloud,Logical,3,3,Yes,DBMS,Junior DevOps Engineer
S3635,19,Male,84.3,96.57,78,68,56,97,60,56,67,91,7,1,1,3,6,10,Technical,Cloud,Logical,0,1,No,DBMS,Junior DevOps Engineer
S3636,17,Female,84.39,81.79,81,100,66,67,78,36,59,84,10,5,4,2,7,2,Technical,Web,Logical,5,6,Yes,DBMS,Backend Developer
S3637,18,Male,65.15,86.11,90,82,52,82,82,41,48,71,1,7,6,5,1,6,Technical,AI-ML,Logical,2,0,No,Python,AI/ML Engineer Trainee
S3638,21,Female,74.54,82.1,86,80,92,70,86,77,55,78,10,1,1,3,2,2,Technical,Web,Logical,1,3,No,Web,Full Stack Developer
S3639,20,Female,86.3,84.79,91,96,81,82,61,57,59,96,1,3,4,1,4,10,Technical,Cloud,Logical,4,5,Yes,Python,Cloud Operations Engineer
S3640,22,Female,73.87,81.06,50,70,53,90,96,67,61,74,2,10,5,4,4,5,Creative,Web,Creative,1,5,No,Web,Frontend Developer
S3641,22,Other,84.43,81.06,94,93,61,82,54,71,51,91,10,7,1,4,3,1,Technical,Web,Logical,4,3,Yes,DBMS,Backend Developer
S3642,19,Male,88.02,72.4,68,99,82,74,43,69,86,67,10,7,6,4,1,1,Technical,Web,Logical,3,2,No,Web,Junior Web Developer
S3643,19,Female,88.79,99.0,98,75,93,71,48,61,75,83,1,2,6,7,6,10,Technical,Cloud,Logical,0,4,No,DBMS,Junior DevOps Engineer
S3644,20,Female,76.05,88.16,69,48,87,75,91,59,94,57,1,10,6,7,4,7,Creative,Web,Creative,0,1,No,Web,Frontend Developer
S3645,20,Male,82.42,69.6,100,100,91,95,50,74,86,74,2,4,10,1,5,2,Technical,AI-ML,Logical,2,4,No,Python,AI/ML Engineer Trainee
